2024-01-28 14:01:458 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:624 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (e00e27189843f32f4d915714bef22f78)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:522 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:589 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (ee5be56c45ae5e7f7d274bc1236ae057)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:743 INFO  HomePage :34 - Clicking accept cookies: [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:920 INFO  HomePage :39 - Clicking on headers: [[[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (061740473df47498d5e0006deca9c7f9)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:168 INFO  HomePage :34 - Clicking accept cookies: [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:252 INFO  HomePage :39 - Clicking on headers: [[[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (9299187f04bc31eff091759bae61e5fe)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:778 INFO  HomePage :34 - Clicking accept cookies: [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:986 INFO  HomePage :39 - Clicking on headers: [[[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (5649f2ded3ea67dbd517e1f9e4aee479)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
